z(Angstrom),Total_mass_gcm3_mean,Total_mass_gcm3_se,CSH_Si_gcm3_mean,CSH_Si_gcm3_se,Ca_gcm3_mean,Ca_gcm3_se,H_Hydroxyl_CSH_gcm3_mean,H_Hydroxyl_CSH_gcm3_se,H_SiO2_Hydroxyl_gcm3_mean,H_SiO2_Hydroxyl_gcm3_se,H_Unbonded_CSH_gcm3_mean,H_Unbonded_CSH_gcm3_se,H_Unbonded_SiO2_gcm3_mean,H_Unbonded_SiO2_gcm3_se,H_Water_CSH_gcm3_mean,H_Water_CSH_gcm3_se,H_Water_IF_gcm3_mean,H_Water_IF_gcm3_se,O_Bridging_CSH_gcm3_mean,O_Bridging_CSH_gcm3_se,O_Hydroxyl_CSH_gcm3_mean,O_Hydroxyl_CSH_gcm3_se,O_NBO_CSH_gcm3_mean,O_NBO_CSH_gcm3_se,O_SiO2_Structural_gcm3_mean,O_SiO2_Structural_gcm3_se,O_SiO2_Surface_gcm3_mean,O_SiO2_Surface_gcm3_se,O_Unclassified_CSH_gcm3_mean,O_Unclassified_CSH_gcm3_se,O_Water_CSH_gcm3_mean,O_Water_CSH_gcm3_se,O_Water_IF_gcm3_mean,O_Water_IF_gcm3_se,O_Water_IF_CaCoord_gcm3_mean,O_Water_IF_CaCoord_gcm3_se,Si_Bulk_gcm3_mean,Si_Bulk_gcm3_se,Si_Surface_gcm3_mean,Si_Surface_gcm3_se
 37.264218, 2.6192706269, 0.0380167735, 0.9225912433, 0.0211975364, 0.5631536041, 0.0271135996, 0.016684935, 0.000563956, 0, 0, 0, 0, 0, 0, 0.0085580351, 0.0005328949, 0, 0, 0.257994825, 0.0092894264, 0.2894742997, 0.0099554267, 0.52933421, 0.0137341443, 0, 0, 0, 0, 0, 0, 0.0314794747, 0.0042823219, 0, 0, 0, 0, 0, 0, 0, 0
 37.464026, 2.699470756, 0.0499556467, 0.7099627927, 0.0333447153, 0.7114421482, 0.0270057064, 0.0145292587, 0.0007435316, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0074155267, 0.0004097278, 0, 0, 0.2206984909, 0.0081710394, 0.2083804356, 0.011857992, 0.8061482861, 0.0153793494, 0, 0, 0, 0, 0, 0, 0.0208722604, 0.0038926209, 0, 0, 0, 0, 0, 0, 0, 0
 37.663835, 2.8837671275, 0.0531669494, 0.6420898692, 0.0174622645, 0.8348730752, 0.021364823, 0.0125891499, 0.000571281, 0, 0, 0, 0, 0, 0, 0.006380802, 0.0003463235, 0, 0, 0.2449924333, 0.0106086665, 0.2323322098, 0.0055833543, 0.8752662631, 0.0171831637, 0, 0, 0, 0, 0, 0, 0.0352433249, 0.0050208539, 0, 0, 0, 0, 0, 0, 0, 0
 37.863643, 2.8951857961, 0.0456757382, 0.6426905145, 0.0195750055, 0.7834435223, 0.0286347632, 0.0130633987, 0.000644885, 0, 0, 0, 0, 0, 0, 0.00519518, 0.0003937469, 0, 0, 0.3466163896, 0.0076635868, 0.2425972559, 0.0114454867, 0.8064904543, 0.0152075032, 0, 0, 0, 0, 0, 0, 0.0550890807, 0.0026953784, 0, 0, 0, 0, 0, 0, 0, 0
 38.063451, 3.093457691, 0.0381397188, 0.5904343699, 0.0206102856, 1.0988781133, 0.02704577, 0.0176334326, 0.0007076676, 0, 0, 0, 0, 0, 0, 0.0031257307, 0.0004824043, 0, 0, 0.227541855, 0.0084235434, 0.2313057052, 0.0092695048, 0.8619217032, 0.0181566483, 0, 0, 0, 0, 0, 0, 0.0626167811, 0.0032659639, 0, 0, 0, 0, 0, 0, 0, 0
 38.263259, 3.2059070356, 0.0390076389, 0.7435989318, 0.0244783582, 1.3105964393, 0.0290204181, 0.0211040716, 0.0007995603, 0, 0, 0, 0, 0, 0, 0.0024790278, 0.0002118482, 0, 0, 0.1368672812, 0.0042995547, 0.2217249955, 0.0098846129, 0.7339507953, 0.0212838813, 0, 0, 0, 0, 0, 0, 0.0355854931, 0.0032403927, 0, 0, 0, 0, 0, 0, 0, 0
 38.463067, 3.2627996659, 0.0593626877, 0.7850434603, 0.0212096259, 1.3397398526, 0.0352928558, 0.0172669676, 0.0006290463, 0, 0, 0, 0, 0, 0, 0.0025436981, 0.0002949087, 0, 0, 0.1515805139, 0.0099699618, 0.2829731038, 0.0092251919, 0.6538834358, 0.0128265644, 0, 0, 0, 0, 0, 0, 0.0297686337, 0.0032659639, 0, 0, 0, 0, 0, 0, 0, 0
 38.662875, 3.2625553185, 0.0381545403, 0.6955473045, 0.0159726255, 1.1391645964, 0.0223684069, 0.0160597889, 0.0007172623, 0, 0, 0, 0, 0, 0, 0.0023928008, 0.0003024019, 0, 0, 0.1283130761, 0.0054808783, 0.3845970601, 0.0115219509, 0.8827939636, 0.0177136087, 0, 0, 0, 0, 0, 0, 0.0136867281, 0.0026270713, 0, 0, 0, 0, 0, 0, 0, 0
 38.862683, 2.575688107, 0.0337918053, 0.1982129624, 0.0135994326, 1.0414484459, 0.022759151, 0.0181723517, 0.0005383742, 0, 0, 0, 0, 0, 0, 0.0018754384, 0.0001720992, 0, 0, 0.0376385023, 0.0035628411, 0.4472138412, 0.0134164019, 0.8235988645, 0.0168014875, 0, 0, 0, 0, 0, 0, 0.0075277005, 0.0022147228, 0, 0, 0, 0, 0, 0, 0, 0
 39.062492, 1.9026589406, 0.0276290975, 0.0240258136, 0.0050817204, 1.0268767393, 0.0274713564, 0.0191855196, 0.0008331303, 0, 0, 0, 0, 0, 0, 0.0014443032, 0.000193506, 0, 0, 0.0003421682, 0.0003421682, 0.3178742605, 0.011413138, 0.5053824357, 0.0133796081, 0, 0, 0, 0, 0, 0, 0.0075277005, 0.0014811118, 0, 0, 0, 0, 0, 0, 0, 0
 39.2623, 1.5257861505, 0.0300474795, 0, 0, 0.846016145, 0.0310743938, 0.0219016718, 0.0007922622, 0, 0, 0, 0, 0, 0, 0.0009053841, 0.0001429914, 0, 0, 0, 0, 0.2696285439, 0.0093066573, 0.3695416592, 0.0132660598, 0, 0, 0, 0, 0, 0, 0.0177927466, 0.002296676, 0, 0, 0, 0, 0, 0, 0, 0
 39.462108, 1.4584808516, 0.020989423, 0, 0, 0.9163032006, 0.0198397984, 0.0196597684, 0.0006541482, 0, 0, 0, 0, 0, 0, 0.0007113732, 0.000126182, 0, 0, 0, 0, 0.2083804356, 0.0117745537, 0.2928959817, 0.007049172, 0, 0, 0, 0, 0, 0, 0.0205300922, 0.0027642269, 0, 0, 0, 0, 0, 0, 0, 0
 39.661916, 1.5415769032, 0.0384805917, 0, 0, 0.858016374, 0.0265719357, 0.0204142551, 0.0006988865, 0, 0, 0, 0, 0, 0, 0.000366465, 0.0000783508, 0, 0, 0, 0, 0.2128286222, 0.0112436986, 0.4338692813, 0.0148144462, 0, 0, 0, 0, 0, 0, 0.0160819055, 0.0023951774, 0, 0, 0, 0, 0, 0, 0, 0
 39.861724, 1.7987816801, 0.0557788961, 0, 0, 1.0697347, 0.043642967, 0.017870557, 0.0006459272, 0, 0, 0, 0, 0, 0, 0.0001508973, 0.000071837, 0, 0, 0, 0, 0.2730502259, 0.0196773728, 0.4342114495, 0.0109389662, 0, 0, 0, 0, 0, 0, 0.0037638502, 0.0014453156, 0, 0, 0, 0, 0, 0, 0, 0
 40.061532, 2.4168904461, 0.0351736757, 0, 0, 1.6294596672, 0.0360988365, 0.0153915292, 0.0005910601, 0, 0, 0, 0, 0, 0, 0.0001077838, 0.0000428289, 0, 0, 0, 0, 0.3459320532, 0.01169052, 0.4239464034, 0.0085050799, 0, 0, 0, 0, 0, 0, 0.0020530092, 0.0010052747, 0, 0, 0, 0, 0, 0, 0, 0
 40.26134, 2.440042339, 0.0670586934, 0, 0, 1.6543172845, 0.050204411, 0.0133220799, 0.0006176087, 0, 0, 0, 0, 0, 0, 0.0001293406, 0.0000550703, 0, 0, 0, 0, 0.3387465209, 0.0118270321, 0.4304475993, 0.0168646344, 0, 0, 0, 0, 0, 0, 0.0030795138, 0.0018224568, 0, 0, 0, 0, 0, 0, 0, 0
 40.461149, 2.4467044532, 0.0386652989, 0.0072077441, 0.0033071398, 1.6680318319, 0.0339258194, 0.0163400268, 0.0006215561, 0, 0, 0, 0, 0, 0, 0.0003017947, 0.0001174482, 0, 0, 0, 0, 0.2877634587, 0.0128169525, 0.4643222514, 0.0116778628, 0, 0, 0, 0, 0, 0, 0.0027373456, 0.0015221476, 0, 0, 0, 0, 0, 0, 0, 0
 40.660957, 2.6217694907, 0.0272401156, 0.0474509819, 0.0064323538, 1.6783177425, 0.0386927804, 0.0172238541, 0.0005546638, 0, 0, 0, 0, 0, 0, 0.0004311353, 0.0001467061, 0, 0, 0, 0, 0.3531175854, 0.0127873507, 0.5231751823, 0.0139849033, 0, 0, 0, 0, 0, 0, 0.0020530092, 0.0008741253, 0, 0, 0, 0, 0, 0, 0, 0
 40.860765, 2.4782175007, 0.0290050363, 0.1087168067, 0.0071588416, 1.2137374481, 0.0266917261, 0.0186466005, 0.000702795, 0, 0, 0, 0, 0, 0, 0.0007760435, 0.0001643203, 0, 0, 0.0013686728, 0.0008005335, 0.3561970993, 0.0163343472, 0.7729579704, 0.0162890148, 0, 0, 0, 0, 0, 0, 0.0058168595, 0.0021796664, 0, 0, 0, 0, 0, 0, 0, 0
 41.060573, 2.5715664229, 0.0347696908, 0.3555820417, 0.017219725, 0.9985904852, 0.0273295231, 0.01778433, 0.0007525392, 0, 0, 0, 0, 0, 0, 0.0013365193, 0.0001463723, 0, 0, 0.0225831014, 0.0035835355, 0.3192429333, 0.0129489663, 0.8492614797, 0.0141550499, 0, 0, 0, 0, 0, 0, 0.0071855323, 0.0021339541, 0, 0, 0, 0, 0, 0, 0, 0
 41.260381, 2.6301650799, 0.0323847291, 0.5243633824, 0.0164036903, 1.0594487894, 0.0333394399, 0.0169436162, 0.0007078058, 0, 0, 0, 0, 0, 0, 0.0022203467, 0.0001776928, 0, 0, 0.111204666, 0.0043245627, 0.3301923158, 0.0084089001, 0.5721052353, 0.0170716326, 0, 0, 0, 0, 0, 0, 0.0136867281, 0.0025315092, 0, 0, 0, 0, 0, 0, 0, 0
 41.460189, 2.7638430476, 0.0411462491, 0.5471879054, 0.0223974976, 1.0328768538, 0.0310644368, 0.0197244387, 0.0005042188, 0, 0, 0, 0, 0, 0, 0.0023928008, 0.0002177688, 0, 0, 0.1532913549, 0.0047464176, 0.3845970601, 0.0134102001, 0.5998208598, 0.014079756, 0, 0, 0, 0, 0, 0, 0.0239517742, 0.0037972639, 0, 0, 0, 0, 0, 0, 0, 0
 41.659997, 2.8220886685, 0.0456776828, 0.8366989596, 0.0169502117, 0.7131564667, 0.026423812, 0.0234537588, 0.0008658935, 0, 0, 0, 0, 0, 0, 0.001918552, 0.0002177688, 0, 0, 0.2070117628, 0.0084089001, 0.3866500693, 0.0097982062, 0.6234304658, 0.0132279161, 0, 0, 0, 0, 0, 0, 0.0297686337, 0.0064784079, 0, 0, 0, 0, 0, 0, 0, 0
 41.859806, 2.7951550349, 0.0349338353, 0.8150757273, 0.0163108231, 0.7774434078, 0.024125003, 0.0241004617, 0.0010583286, 0, 0, 0, 0, 0, 0, 0.0028454928, 0.0002430834, 0, 0, 0.2463611061, 0.0117591052, 0.3014501868, 0.0157348429, 0.5823702814, 0.014918071, 0, 0, 0, 0, 0, 0, 0.045508371, 0.0057743302, 0, 0, 0, 0, 0, 0, 0, 0
 42.059614, 3.2698946536, 0.0324322671, 1.0457235381, 0.0254903013, 0.8288729607, 0.0310494954, 0.02297951, 0.0007167336, 0, 0, 0, 0, 0, 0, 0.0039880013, 0.0004003991, 0, 0, 0.2863947859, 0.0072673922, 0.2894742997, 0.0100906802, 0.7329242907, 0.0174394517, 0, 0, 0, 0, 0, 0, 0.0595372673, 0.0052564877, 0, 0, 0, 0, 0, 0, 0, 0
 42.259422, 3.1751705756, 0.0347490239, 0.7982576578, 0.0240806784, 0.9651612758, 0.0274206348, 0.0194873143, 0.0006093964, 0, 0, 0, 0, 0, 0, 0.0057987694, 0.0003912544, 0, 0, 0.3630404633, 0.0116482758, 0.2761297398, 0.0110153103, 0.6904954335, 0.0119038926, 0, 0, 0, 0, 0, 0, 0.0567999217, 0.0035835355, 0, 0, 0, 0, 0, 0, 0, 0
 42.45923, 2.7573750236, 0.0396680441, 0.7129660194, 0.0138697128, 0.8931599018, 0.02940233, 0.021060958, 0.000621064, 0, 0, 0, 0, 0, 0, 0.0089029434, 0.0004642152, 0, 0, 0.2884477951, 0.0087310254, 0.2881056269, 0.0081411966, 0.4841680072, 0.0127243091, 0, 0, 0, 0, 0, 0, 0.0605637719, 0.0039178672, 0, 0, 0, 0, 0, 0, 0, 0
 42.659038, 2.1710669635, 0.0331121605, 0.6126582475, 0.0190738808, 0.4182936968, 0.0218409678, 0.0275495439, 0.0009665308, 0, 0, 0, 0, 0, 0, 0.0114681982, 0.000375855, 0, 0, 0.2367803964, 0.0102036323, 0.4078644979, 0.008983223, 0.3815175463, 0.0117263079, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.0745926682, 0.0051809188, 0, 0, 0, 0, 0, 0, 0, 0
 42.858846, 1.9768280952, 0.0343563233, 0.3249491293, 0.0177641224, 0.3368635714, 0.0189546569, 0.0320117939, 0.0007985809, 0, 0, 0, 0, 0, 0, 0.0162969133, 0.0004340751, 0, 0, 0.1543178595, 0.0101318164, 0.6029003736, 0.0134404932, 0.3787802007, 0.009022579, 0, 0, 0, 0, 0, 0, 0.1307082535, 0.0080956554, 0, 0, 0, 0, 0, 0, 0, 0
 43.058654, 2.0978454606, 0.0290796218, 0.296118153, 0.0151018758, 0.4474371101, 0.0289517133, 0.0364524872, 0.0011536712, 0, 0, 0, 0, 0, 0, 0.0186250437, 0.0007412254, 0, 0, 0.1481588319, 0.006285296, 0.7048664981, 0.0153825544, 0.3011080186, 0.0114941071, 0, 0, 0, 0, 0, 0, 0.145079318, 0.0086647851, 0, 0, 0, 0, 0, 0, 0, 0
 43.258463, 2.1085833748, 0.0491051306, 0.435467872, 0.0228074622, 0.3402922083, 0.0173349723, 0.041669224, 0.0009389996, 0, 0, 0, 0, 0, 0, 0.0193148602, 0.0008267059, 0, 0, 0.1895611844, 0.0086434239, 0.7548230557, 0.0194961615, 0.1844286614, 0.0077148757, 0, 0, 0, 0, 0, 0, 0.1430263088, 0.0064521977, 0, 0, 0, 0, 0, 0, 0, 0
 43.458271, 2.2078501931, 0.0201686708, 0.6450930959, 0.0169462905, 0.4062934678, 0.0167368575, 0.0402464776, 0.001200953, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0188621681, 0.0005628925, 0, 0, 0.1259178987, 0.0095420412, 0.6918641064, 0.0105188351, 0.1324190945, 0.0060657762, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.1467901591, 0.0050011787, 0, 0, 0, 0, 0, 0, 0, 0
 43.658079, 1.5993213136, 0.029487445, 0.3021246064, 0.0153512838, 0.3454351635, 0.0177319574, 0.0418201214, 0.0010753392, 0, 0, 0, 0, 0, 0, 0.0226992721, 0.0007920615, 0, 0, 0.089305901, 0.0068877918, 0.5539703206, 0.0105839516, 0.1300239171, 0.0062009059, 0, 0, 0, 0, 0, 0, 0.1139420116, 0.0085166643, 0, 0, 0, 0, 0, 0, 0, 0
 43.857887, 1.4985921676, 0.0327930443, 0.1795929569, 0.0103659989, 0.3505781188, 0.0227795308, 0.0481362531, 0.0007037688, 0, 0, 0, 0, 0, 0, 0.0244884834, 0.0006445057, 0, 0, 0.1686889241, 0.0084293936, 0.5426787699, 0.0153673246, 0.0482457166, 0.0032735022, 0, 0, 0, 0, 0, 0, 0.1361829448, 0.0064712702, 0, 0, 0, 0, 0, 0, 0, 0
 44.057695, 1.4321779759, 0.0256782295, 0.2072226425, 0.00993194, 0.2880054962, 0.0143214323, 0.047144642, 0.0011489126, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0264932625, 0.0004819985, 0, 0, 0.1717684379, 0.0065845449, 0.4208668896, 0.0125057188, 0.0958070968, 0.0044957253, 0, 0, 0, 0, 0, 0, 0.1748479517, 0.0070644531, 0, 0, 0, 0, 0, 0, 0, 0
 44.257503, 1.4802700567, 0.01931147, 0.1663787594, 0.0080005656, 0.2871483369, 0.022243588, 0.0428332893, 0.001071363, 0, 0, 0, 0, 0, 0, 0.0275495439, 0.0006144324, 0, 0, 0.1481588319, 0.0077116801, 0.4992234081, 0.0173229906, 0.1307082535, 0.0060581524, 0, 0, 0, 0, 0, 0, 0.1782696337, 0.0109276941, 0, 0, 0, 0, 0, 0, 0, 0
 44.457311, 1.7176752913, 0.0387676698, 0.0900968011, 0.0083364635, 0.4028648309, 0.0172107217, 0.0438895707, 0.0008665712, 0, 0, 0, 0, 0, 0, 0.0325075995, 0.00089424, 0, 0, 0.0992287789, 0.0042851989, 0.6213774565, 0.0172025177, 0.1769009609, 0.0044758068, 0, 0, 0, 0, 0, 0, 0.2508092928, 0.0109367127, 0, 0, 0, 0, 0, 0, 0, 0
 44.65712, 1.8865693324, 0.0264869095, 0.1117200334, 0.0077998736, 0.650583844, 0.0163334441, 0.0471661988, 0.0010247491, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0372285307, 0.0010501509, 0, 0, 0.0379806705, 0.0043699215, 0.6634641455, 0.0137359389, 0.1057299747, 0.0048764103, 0, 0, 0, 0, 0, 0, 0.232674378, 0.0119668793, 0, 0, 0, 0, 0, 0, 0, 0
 44.856928, 2.0566195849, 0.0252901827, 0.186800701, 0.0117726164, 0.7723004525, 0.0261317053, 0.0411087482, 0.0011156482, 0, 0, 0, 0, 0, 0, 0.0333267565, 0.0008719171, 0, 0, 0.0331903157, 0.0038862837, 0.7000761432, 0.0147368765, 0.048930053, 0.0048965869, 0, 0, 0, 0, 0, 0, 0.2408864149, 0.0107815138, 0, 0, 0, 0, 0, 0, 0, 0
 45.056736, 1.9781980386, 0.0429857658, 0.1195284228, 0.0089504748, 0.8588735332, 0.030613654, 0.0297914473, 0.0008131637, 0, 0, 0, 0, 0, 0, 0.026989068, 0.0005589902, 0, 0, 0.0479035484, 0.0043281235, 0.5662883759, 0.012587982, 0.0701444816, 0.005413001, 0, 0, 0, 0, 0, 0, 0.2586791614, 0.0075880339, 0, 0, 0, 0, 0, 0, 0, 0
 45.256544, 1.9008170066, 0.0418910167, 0.0132141975, 0.0028772961, 0.9488752507, 0.0377288446, 0.0282609171, 0.0007772244, 0, 0, 0.0000215568, 0.0000215568, 0, 0, 0.0214920933, 0.0008139904, 0, 0, 0.0273734562, 0.003813457, 0.4961438943, 0.0145889493, 0.089305901, 0.0061103111, 0, 0, 0, 0, 0, 0, 0.2761297398, 0.0100438554, 0, 0, 0, 0, 0, 0, 0, 0
 45.456352, 2.3183362523, 0.0302923786, 0.001801936, 0.0009840709, 1.1940227861, 0.0322229227, 0.0254154243, 0.0004850335, 0, 0, 0, 0, 0, 0, 0.0185819302, 0.0007145463, 0, 0, 0.0010265046, 0.0007488305, 0.6922062746, 0.0137431147, 0.0862263871, 0.003794017, 0, 0, 0, 0, 0, 0, 0.2990550094, 0.0134972237, 0, 0, 0, 0, 0, 0, 0, 0
 45.65616, 2.4563743857, 0.0437043981, 0.0288309764, 0.0060630896, 1.3140250762, 0.0372751457, 0.0252645269, 0.0006266506, 0, 0, 0, 0, 0, 0, 0.0200046766, 0.0007496248, 0, 0, 0, 0, 0.7579025695, 0.0156987726, 0.0646697904, 0.0058842669, 0, 0, 0, 0, 0, 0, 0.2456767697, 0.008482227, 0, 0, 0, 0, 0, 0, 0, 0
 45.855968, 2.4477039321, 0.0319701685, 0.0636684061, 0.006527588, 1.4863140784, 0.0219010823, 0.0288860632, 0.0007629485, 0, 0, 0, 0, 0, 0, 0.0223112503, 0.0005900455, 0, 0, 0, 0, 0.5933196639, 0.0193374831, 0.0872528918, 0.0050599749, 0, 0, 0, 0, 0, 0, 0.1659515784, 0.0086402152, 0, 0, 0, 0, 0, 0, 0, 0
 46.055776, 2.5316618162, 0.0378135399, 0.0240258136, 0.0067506708, 1.6148879606, 0.0504058105, 0.0342321406, 0.0007331302, 0, 0, 0, 0, 0, 0, 0.018150795, 0.0006965203, 0, 0, 0, 0, 0.6494352492, 0.0160943537, 0.0598794355, 0.0049366927, 0, 0, 0, 0, 0, 0, 0.1310504217, 0.0106281072, 0, 0, 0, 0, 0, 0, 0, 0
 46.255585, 2.1509595778, 0.0294286431, 0.0024025814, 0.0018691761, 1.3054534841, 0.028666481, 0.0359135682, 0.0007974929, 0, 0, 0, 0, 0, 0, 0.012675377, 0.0006473833, 0, 0, 0, 0, 0.6025582054, 0.0144529431, 0.0362698295, 0.0028128421, 0, 0, 0, 0, 0, 0, 0.1556865323, 0.0089760176, 0, 0, 0, 0, 0, 0, 0, 0
 46.455393, 1.9040665342, 0.0373060487, 0.0042045174, 0.001801936, 1.1383074372, 0.0329849534, 0.0359782384, 0.0007535785, 0, 0, 0, 0, 0, 0, 0.0145508154, 0.0006530068, 0, 0, 0, 0, 0.5094884542, 0.0140113157, 0.0800673595, 0.0045529286, 0, 0, 0, 0, 0.0003421682, 0.0003421682, 0.1211275438, 0.0092495403, 0, 0, 0, 0, 0, 0, 0, 0
 46.655201, 2.1862405785, 0.0422841726, 0.0780838943, 0.0085612063, 1.2137374481, 0.0364001965, 0.0397075585, 0.0009187915, 0, 0, 0, 0, 0, 0, 0.0184525896, 0.0007197982, 0, 0, 0, 0, 0.6210352883, 0.0137574552, 0.1077829839, 0.0064325898, 0, 0, 0, 0, 0, 0, 0.1074408157, 0.0054408199, 0, 0, 0, 0, 0, 0, 0, 0
 46.855009, 2.2228974259, 0.0293724731, 0.1435542364, 0.0072116946, 1.0371626498, 0.035297786, 0.0480715828, 0.0011344417, 0, 0, 0, 0, 0, 0, 0.0192717467, 0.0006881836, 0, 0, 0.0010265046, 0.0007488305, 0.7195797308, 0.016757419, 0.1320769263, 0.006934601, 0, 0, 0, 0, 0, 0, 0.1221540485, 0.0066659277, 0, 0, 0, 0, 0, 0, 0, 0
