r(Angstrom),g_mean,g_se,CN_raw,CN_raw_se,g_smooth,CN_smooth
6.65,0.6357524788,0.008808249774,3.175363856,0.1022637416,0.6667552236,3.174677889
6.67,0.6648262702,0.02078944659,3.206149411,0.1029651431,0.6710719886,3.20634332
6.69,0.6714459632,0.01216690905,3.237968448,0.1037492666,0.6729307159,3.238346091
6.71,0.6798740733,0.01647435714,3.270338889,0.1044356543,0.6674365199,3.270453171
6.73,0.6694848687,0.01891039367,3.302854266,0.1052885116,0.6756009531,3.302817547
6.75,0.6951753373,0.01529378755,3.335936991,0.1061173987,0.6851340696,3.335803959
6.77,0.67791147,0.01882012226,3.369418724,0.1069495272,0.6865913782,3.369253845
6.79,0.682588895,0.01744734584,3.402791715,0.1078390576,0.6904523197,3.403032581
6.81,0.7093350363,0.01534340327,3.437138853,0.1086480043,0.6974062128,3.43727797
6.83,0.6968332563,0.01841750464,3.472039012,0.1094861731,0.7004166376,3.471972124
6.85,0.7017093582,0.01684876678,3.506955054,0.110366508,0.7035116747,3.507022494
6.87,0.7126934222,0.01640492973,3.542474308,0.1112015416,0.7087419119,3.542487356
6.89,0.7171462432,0.01372638974,3.578590405,0.1119624203,0.7126815372,3.578390834
6.91,0.6933135992,0.01788181908,3.614422342,0.1127657544,0.7090777295,3.61451133
6.93,0.7255309963,0.01440815404,3.650680703,0.1135906091,0.7094217615,3.650758519
6.95,0.7115959306,0.02083612898,3.687615403,0.1144969018,0.7086030295,3.687203245
6.97,0.7155664961,0.01577674646,3.724507046,0.1154429483,0.7155020631,3.724016074
6.99,0.6914335619,0.01521798171,3.761084734,0.1162487141,0.721944321,3.76138759
7.01,0.7302748743,0.01742927939,3.798261632,0.1171025207,0.7254322058,3.799233001
7.03,0.7412041851,0.01516328269,3.836957992,0.1179594388,0.7297281304,3.837499731
7.05,0.762532011,0.0191151043,3.876729045,0.1188662994,0.7337372537,3.876204437
7.07,0.7171955308,0.01648920993,3.916082791,0.1198130899,0.7359807505,3.915295538
7.09,0.7185957259,0.01730562458,3.954488132,0.1207171121,0.7355800662,3.954657524
7.11,0.7505302913,0.01311642584,3.994009771,0.1215351422,0.7276917781,3.994018669
7.13,0.7124485613,0.01699066625,4.033582762,0.1223498809,0.7231356846,4.033265494
7.15,0.729189062,0.01756274653,4.072802009,0.1232899075,0.7259052934,4.072685075
7.17,0.7206697214,0.02009144311,4.112464247,0.124320183,0.7327619869,4.112589456
7.19,0.7310554381,0.01420242173,4.152401163,0.1252631362,0.7385358711,4.153064453
7.21,0.7457499305,0.01861380478,4.193254999,0.1261712669,0.7365555269,4.193869594
7.23,0.7611856733,0.01670981421,4.235174296,0.1271537098,0.7395081288,4.234929171
7.25,0.7328137234,0.01737344347,4.276960925,0.1281071076,0.7399921737,4.276312474
7.27,0.745002642,0.01718039673,4.318526726,0.1290789491,0.7406486106,4.31795682
7.29,0.7063623217,0.01116283848,4.359569829,0.1298800576,0.7341401026,4.359664868
